id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
2250	9007	9008	name	9008	PER	-	I	m	1	sg	883	Mr. Sholto
2251	9013	9014	name	9014	PER	-	O	fm	1	sg	883	Miss Morstan
2252	9018	9018	pronoun	9018	-	1	I	fm	1	sg	883	ik
2253	9022	9023	noun	9023	-	-	I	n	0	sg	2253	uw verzoek
2254	9022	9022	pronoun	9022	-	2	I	fm	1	both	2254	uw
2255	9029	9029	pronoun	9029	-	2	I	m	1	sg	883	gij
2256	9030	9030	pronoun	9030	-	1	I	fm	1	sg	883	mij
2257	9031	9031	noun	9031	-	-	I	m	1	sg	1562	wenscht
2258	9043	9043	pronoun	9043	-	1	I	fm	1	sg	883	ik
2259	9045	9046	noun	9046	-	-	I	n	0	sg	2259	ons onderhoud
2260	9045	9045	pronoun	9045	-	1	I	fm	1	pl	2260	ons
2261	9059	9060	noun	9059	-	-	I	-	-	sg	18	eenigen tijd
2262	9067	9067	pronoun	9067	-	3	O	m	1	sg	1562	hij
2263	9071	9071	pronoun	9071	-	1	I	fm	1	pl	2263	we
2264	9075	9075	name	9075	LOC	-	I	mn	-	sg	883	Norwood
2265	9079	9080	name	9080	PER	-	I	m	1	sg	2113	broeder Bartholomeus
2266	9083	9083	pronoun	9083	-	1	I	fm	1	pl	2263	Wij
2267	9091	9091	pronoun	9091	-	1	I	fm	1	pl	2263	wij
2268	9093	9094	name	9094	PER	-	I	m	1	sg	2113	broeder Bartholomeus
2269	9098	9098	pronoun	9098	-	3	I	m	1	sg	2113	Hij
2270	9103	9103	pronoun	9103	-	1	I	m	1	sg	1562	mij
2271	9108	9108	pronoun	9108	-	1	I	fm	1	sg	1562	ik
2272	9113	9113	pronoun	9113	-	-	I	-	-	sg	2272	die
2273	9114	9114	pronoun	9114	-	1	I	fm	1	sg	1562	mij
2274	9118	9118	pronoun	9118	-	1	I	fm	1	sg	1562	Ik
2275	9123	9126	noun	9124	-	-	I	n	0	pl	2275	hooge woorden met hem
2276	9126	9126	pronoun	9126	-	3	I	m	1	sg	2113	hem
2277	9130	9130	pronoun	9130	-	2	I	fm	1	sg	33	gij
2278	9132	9132	pronoun	9132	-	2	I	fm	1	sg	33	u
2279	9135	9138	noun	9138	-	-	I	m	1	sg	2279	wat een verschrikkelijke jongen
2280	9135	9135	pronoun	9135	-	3	I	n	0	pl	2275	wat
2281	9139	9139	pronoun	9139	-	3	I	m	1	sg	2113	hij
2282	9143	9143	pronoun	9143	-	3	I	m	1	sg	2113	hij
2283	9150	9150	pronoun	9150	-	1	I	fm	1	pl	2283	wij
2284	9153	9153	name	9153	LOC	-	I	m	1	sg	883	Norwood
2285	9161	9161	pronoun	9161	-	1	I	fm	1	pl	2283	wij
2286	9162	9162	pronoun	9162	-	1	I	fm	1	pl	2283	ons
2287	9170	9170	pronoun	9170	-	1	O	fm	1	sg	33	ik
2288	9175	9175	pronoun	9175	-	3	O	m	1	sg	883	Hij
2289	9179	9180	noun	9180	-	-	O	n	0	pl	2289	zijn ooren
2290	9179	9179	pronoun	9179	-	3	O	m	1	sg	883	zijn
2291	9192	9192	pronoun	9192	-	3	O	m	1	sg	883	hij
2292	9195	9195	pronoun	9195	-	1	I	m	1	sg	883	ik
2293	9199	9199	pronoun	9199	-	3	I	m	1	sg	2113	hij
2294	9203	9203	pronoun	9203	-	1	I	fm	1	sg	883	ik
2295	9204	9204	pronoun	9204	-	2	I	fm	1	sg	2295	u
2296	9208	9208	pronoun	9208	-	3	I	m	1	sg	2113	hem
2297	9213	9213	pronoun	9213	-	1	I	fm	1	sg	883	ik
2298	9215	9215	pronoun	9215	-	2	I	fm	1	sg	2295	u
2299	9218	9218	pronoun	9218	-	2	I	fm	1	sg	2295	u
2300	9224	9224	pronoun	9224	-	1	I	fm	1	pl	2300	wij
2301	9226	9226	pronoun	9226	-	3	I	f	1	pl	2241	elkander
2302	9230	9232	noun	9232	-	-	I	n	0	sg	2302	de eerste plaats
2303	9234	9234	pronoun	9234	-	1	I	fm	1	sg	883	ik
2304	9235	9235	pronoun	9235	-	2	I	fm	1	sg	2295	u
2305	9239	9243	noun	9240	-	-	I	-	-	pl	2305	verscheidene punten in de geschiedenis
2306	9242	9243	noun	9243	-	-	I	n	0	sg	705	de geschiedenis
2307	9246	9246	pronoun	9246	-	-	I	-	-	pl	2305	die
2308	9247	9247	pronoun	9247	-	1	I	fm	1	sg	883	mij
2309	9252	9252	pronoun	9252	-	1	I	fm	1	sg	883	Ik
2310	9254	9254	pronoun	9254	-	2	I	fm	1	sg	2295	u
2311	9256	9257	noun	9257	-	-	I	n	0	pl	244	de feiten
2312	9259	9261	noun	9259	-	-	I	-	-	sg	2312	mededeelen voor zooverre
2313	9261	9261	noun	9261	-	-	I	m	1	sg	2313	zooverre
2314	9262	9262	pronoun	9262	-	1	I	fm	1	sg	883	ik
2315	9268	9269	noun	9269	-	-	I	m	1	sg	300	Mijn vader
2316	9268	9268	pronoun	9268	-	1	I	fm	1	sg	2316	Mijn
2317	9273	9273	pronoun	9273	-	2	I	m	1	sg	883	gij
2318	9279	9281	name	9281	PER	-	I	m	1	sg	883	Majoor John Sholto
2319	9283	9286	noun	9286	-	-	I	-	-	sg	2319	vroeger in Indischen dienst
2320	9288	9288	pronoun	9288	-	3	I	m	1	sg	300	Hij
2321	9294	9295	noun	9295	-	-	I	n	0	sg	2321	zijn ontslag
2322	9294	9294	pronoun	9294	-	3	I	m	1	sg	300	zijn
2323	9298	9298	pronoun	9298	-	3	I	m	1	sg	300	zich
2324	9300	9301	name	9301	PER	-	I	n	0	sg	2324	Pondicherry Lodge
2325	9303	9304	name	9304	PER	-	I	n	0	sg	883	Upper Norwood
2326	9306	9306	pronoun	9306	-	3	I	m	1	sg	2313	Hij
2327	9308	9308	noun	9308	-	-	I	n	0	sg	1484	fortuin
2328	9311	9311	name	9311	LOC	-	I	n	0	sg	1644	Indië
2329	9314	9317	noun	9316	-	-	I	n	0	sg	2329	een aanzienlijke som gelds
2330	9319	9320	name	9320	PER	-	I	n	0	sg	130	eene groote
2331	9321	9323	noun	9321	-	-	I	-	-	sg	2331	verzameling kostbare zeldzaamheden
2332	9322	9323	noun	9323	-	-	I	n	0	pl	2332	kostbare zeldzaamheden
2333	9325	9330	noun	9327	-	-	I	m	1	sg	2333	een gansch gevolg van Inlandsche bedienden
2334	9329	9330	noun	9330	-	-	I	fm	1	pl	2334	Inlandsche bedienden
2335	9329	9329	name	9329	LOC	-	I	n	0	both	2335	Inlandsche
2336	9334	9335	noun	9335	-	-	I	n	0	pl	759	deze omstandigheden
2337	9337	9337	pronoun	9337	-	3	I	m	1	sg	2333	hij
2338	9338	9338	pronoun	9338	-	3	I	m	1	sg	2333	zich
2339	9339	9340	noun	9340	-	-	I	n	0	sg	2006	een huis
2340	9347	9349	name	9349	PER	-	I	m	1	sg	2113	Mijn tweeling-broeder Bartholomeus
2341	9347	9347	pronoun	9347	-	1	I	fm	1	sg	2316	Mijn
2342	9351	9351	pronoun	9351	-	1	I	fm	1	sg	2316	ik
2343	9353	9355	noun	9355	-	-	I	fm	1	pl	2343	zijn eenige kinderen
2344	9353	9353	pronoun	9353	-	3	I	m	1	sg	2113	zijn
2345	9357	9357	pronoun	9357	-	1	I	fm	1	sg	2316	Ik
2346	9359	9359	pronoun	9359	-	1	I	fm	1	sg	2316	mij
2347	9363	9364	noun	9364	-	-	I	-	-	sg	2347	de sensatie
2348	9365	9365	pronoun	9365	-	-	I	-	-	sg	2347	die
2349	9366	9370	noun	9367	-	-	I	n	0	sg	1554	de verdwijning van kapitein Morstan
2350	9369	9370	name	9370	PER	-	I	fm	1	sg	883	kapitein Morstan
2351	9373	9373	pronoun	9373	-	1	I	fm	1	pl	2351	Wij
2352	9375	9377	noun	9376	-	-	I	m	1	sg	2352	de bizonderheden ervan
2353	9379	9380	noun	9380	-	-	I	n	0	pl	2353	de bladen
2354	9385	9385	pronoun	9385	-	3	I	m	1	sg	2352	hij
2355	9386	9390	noun	9387	-	-	I	m	1	sg	2355	een vriend van onzen vader
2356	9389	9389	pronoun	9389	-	1	I	fm	1	sg	2316	onzen
2357	9395	9395	pronoun	9395	-	1	I	fm	1	pl	2351	wij
2358	9396	9397	noun	9397	-	-	I	n	0	sg	213	het geval
2359	9400	9401	noun	9401	-	-	I	n	0	sg	2359	zijne tegenwoordigheid
2360	9400	9400	pronoun	9400	-	3	I	m	1	sg	2352	zijne
2361	9405	9405	pronoun	9405	-	3	I	m	1	sg	2352	hij
2362	9408	9408	pronoun	9408	-	1	I	fm	1	pl	2351	ons
2363	9413	9413	pronoun	9413	-	3	I	m	1	sg	2352	hem
2364	9423	9423	pronoun	9423	-	1	I	fm	1	pl	2351	wij
2365	9425	9426	noun	9426	-	-	I	m	1	sg	2365	één oogenblik
2366	9428	9428	pronoun	9428	-	3	I	m	1	sg	2365	hij
2367	9429	9435	noun	9431	-	-	I	n	0	sg	2367	het geheele geheim in zijn eigen hart
2368	9433	9435	noun	9435	-	-	I	n	0	sg	2368	zijn eigen hart
2369	9433	9433	pronoun	9433	-	3	I	m	1	sg	2365	zijn
2370	9444	9444	pronoun	9444	-	3	I	m	1	sg	2365	hem
2371	9446	9450	noun	9447	-	-	I	n	0	sg	2371	het lot van Arthur Morstan
2372	9449	9450	name	9450	PER	-	I	m	1	sg	883	Arthur Morstan
2373	9456	9456	pronoun	9456	-	1	I	fm	1	pl	2351	wij
2374	9459	9464	noun	9464	-	-	I	n	0	sg	2374	eenig geheim , eenig bepaald gevaar
2375	9465	9465	pronoun	9465	-	1	I	fm	1	sg	2316	onzen
2376	9469	9469	pronoun	9469	-	3	I	m	1	sg	2365	Hij
2377	9473	9478	noun	9473	-	-	I	m	1	sg	2365	beangst om alleen uit te gaan
2378	9481	9481	pronoun	9481	-	3	I	m	1	sg	2365	hij
2379	9484	9490	noun	9485	-	-	I	n	0	pl	2379	twee prijs-vechters als portiers van Pondicherry Lodge
2380	9487	9490	noun	9487	-	-	I	fm	1	pl	2380	portiers van Pondicherry Lodge
2381	9489	9490	name	9490	PER	-	I	n	0	sg	2324	Pondicherry Lodge
2382	9492	9492	name	9492	PER	-	I	n	0	sg	947	Williams
2383	9494	9494	pronoun	9494	-	-	I	m	1	sg	947	die
2384	9495	9495	pronoun	9495	-	2	I	fm	1	sg	883	u
2385	9501	9502	noun	9501	-	-	I	m	1	sg	947	een hunner
2386	9502	9502	pronoun	9502	-	3	I	fm	1	pl	2380	hunner
2387	9504	9504	pronoun	9504	-	3	I	m	1	sg	947	Hij
2388	9507	9510	noun	9508	-	-	I	m	1	sg	947	de kampioen-athleet van Engeland
2389	9510	9510	name	9510	LOC	-	I	n	0	sg	798	Engeland
2390	9512	9513	noun	9513	-	-	I	m	1	sg	2390	Onze vader
2391	9512	9512	pronoun	9512	-	1	I	fm	1	pl	2351	Onze
2392	9515	9515	pronoun	9515	-	1	I	fm	1	pl	2351	ons
2393	9519	9519	pronoun	9519	-	3	I	n	0	sg	798	het
2394	9521	9521	pronoun	9521	-	3	I	n	0	sg	2394	dat
2395	9522	9522	pronoun	9522	-	3	I	m	1	sg	2390	hem
2396	9527	9527	pronoun	9527	-	3	I	m	1	sg	2390	hij
2397	9530	9532	noun	9532	-	-	I	n	0	sg	2397	een grooten afkeer
2398	9537	9540	noun	9537	-	-	I	m	1	pl	1417	mannen met houten beenen
2399	9539	9540	noun	9540	-	-	I	-	-	sg	2399	houten beenen
2400	9543	9544	noun	9544	-	-	I	n	0	sg	2400	zekere gelegenheid
2401	9546	9546	pronoun	9546	-	3	I	m	1	sg	2390	hij
2402	9548	9549	noun	9549	-	-	I	n	0	sg	1590	zijn revolver
2403	9548	9548	pronoun	9548	-	3	I	m	1	sg	2390	zijn
2404	9551	9553	noun	9553	-	-	I	-	-	sg	2404	zulk een gebrekkige
2405	9556	9556	pronoun	9556	-	-	I	-	-	sg	2404	die
2406	9563	9565	noun	9565	-	-	I	n	0	sg	2406	een rustig besteller
2407	9566	9566	pronoun	9566	-	-	I	n	0	sg	2406	die
2408	9567	9568	noun	9568	-	-	I	n	0	sg	2408	een boodschap
2409	9574	9574	pronoun	9574	-	1	I	fm	1	pl	2351	ons
2410	9575	9577	noun	9577	-	-	I	n	0	sg	2329	een aanzienlijke som
2411	9580	9581	noun	9581	-	-	I	n	0	sg	191	de zaak
2412	9585	9586	noun	9586	-	-	I	m	1	sg	2412	Mijn broeder
2413	9585	9585	pronoun	9585	-	1	I	fm	1	sg	2316	Mijn
2414	9588	9588	pronoun	9588	-	1	I	fm	1	sg	2316	ik
2415	9590	9590	pronoun	9590	-	3	I	n	0	sg	191	dit
2416	9593	9597	noun	9594	-	-	I	n	0	sg	2416	een gril van mijn vader
2417	9596	9597	noun	9597	-	-	I	m	1	sg	300	mijn vader
2418	9596	9596	pronoun	9596	-	1	I	fm	1	sg	2316	mijn
2419	9600	9601	noun	9601	-	-	I	n	0	pl	2419	latere voorvallen
2420	9603	9605	noun	9604	-	-	I	n	0	sg	2420	ons oordeel daaromtrent
2421	9603	9603	pronoun	9603	-	1	I	fm	1	pl	2351	ons
2422	9616	9617	noun	9617	-	-	O	m	1	sg	300	mijn vader
2423	9616	9616	pronoun	9616	-	1	O	fm	1	sg	33	mijn
2424	9618	9621	noun	9619	-	-	O	n	0	sg	324	een brief uit Indië
2425	9621	9621	name	9621	LOC	-	O	n	0	sg	1644	Indië
2426	9624	9624	pronoun	9624	-	3	O	m	1	sg	300	hij
2427	9629	9629	pronoun	9629	-	3	O	m	1	sg	300	Hij
2428	9633	9634	noun	9634	-	-	O	n	0	sg	2428	de ontbijttafel
2429	9636	9636	pronoun	9636	-	3	O	m	1	sg	300	hij
2430	9637	9637	pronoun	9637	-	3	O	m	1	sg	2412	hem
2431	9644	9644	pronoun	9644	-	3	O	m	1	sg	300	hij
2432	9648	9649	noun	9649	-	-	O	n	0	sg	1543	zijn dood
2433	9648	9648	pronoun	9648	-	3	O	m	1	sg	300	zijn
2434	9652	9653	noun	9653	-	-	O	n	0	sg	324	die brief
2435	9657	9657	pronoun	9657	-	1	O	fm	1	pl	873	wij
2436	9663	9663	pronoun	9663	-	3	O	m	1	sg	300	hij
2437	9664	9664	pronoun	9664	-	3	O	m	1	sg	2412	hem
2438	9666	9667	noun	9667	-	-	O	n	0	sg	433	de hand
2439	9670	9670	pronoun	9670	-	1	O	fm	1	sg	33	ik
2440	9673	9673	pronoun	9673	-	3	O	m	1	sg	300	hij
2441	9678	9679	noun	9679	-	-	O	n	0	sg	2441	krabbelend schrift
2442	9683	9683	pronoun	9683	-	3	O	m	1	sg	300	Hij
2443	9698	9698	pronoun	9698	-	3	O	m	1	sg	300	hij
2444	9706	9706	name	9706	PER	-	O	n	0	sg	2444	April
2445	9708	9708	pronoun	9708	-	1	O	fm	1	pl	873	ons
2446	9711	9711	pronoun	9711	-	3	O	m	1	sg	300	hij
2447	9715	9715	pronoun	9715	-	3	O	m	1	sg	300	hij
2448	9716	9721	noun	9718	-	-	O	n	0	sg	2448	een laatste onderhoud met ons wenschte
2449	9720	9721	noun	9721	-	-	O	n	0	sg	150	ons wenschte
2450	9720	9720	pronoun	9720	-	1	O	fm	1	pl	873	ons
2451	9726	9726	pronoun	9726	-	1	O	fm	1	pl	873	wij
2452	9727	9728	noun	9728	-	-	O	n	0	sg	2452	zijn kamer
2453	9727	9727	pronoun	9727	-	3	O	m	1	sg	300	zijn
2454	9732	9732	pronoun	9732	-	3	O	m	1	sg	300	hij
2455	9734	9734	noun	9734	-	-	O	n	0	pl	2455	kussens
2456	9740	9740	pronoun	9740	-	3	O	m	1	sg	300	hij
2457	9743	9743	pronoun	9743	-	3	O	m	1	sg	300	Hij
2458	9745	9745	pronoun	9745	-	1	O	fm	1	pl	873	ons
2459	9746	9747	noun	9747	-	-	O	n	0	sg	871	de deur
2460	9752	9752	pronoun	9752	-	1	O	fm	1	pl	873	ons
2461	9755	9759	noun	9756	-	-	O	n	0	sg	2461	eene zijde van het bed
2462	9758	9759	noun	9759	-	-	O	n	0	sg	2018	het bed
2463	9765	9765	pronoun	9765	-	3	O	m	1	sg	300	hij
2464	9766	9767	noun	9767	-	-	O	n	0	pl	2464	onze handen
2465	9766	9766	pronoun	9766	-	1	O	fm	1	pl	873	onze
2466	9771	9771	pronoun	9771	-	1	O	fm	1	pl	873	ons
2467	9772	9774	noun	9774	-	-	O	n	0	sg	2467	een merkwaardige bekentenis
2468	9777	9778	noun	9778	-	-	O	n	0	sg	1250	een stem
2469	9780	9780	pronoun	9780	-	-	O	n	0	sg	1250	die
2470	9785	9785	noun	9785	-	-	O	n	0	sg	2470	ontroering
2471	9789	9790	noun	9790	-	-	O	n	0	sg	2471	zijn lijden
2472	9789	9789	pronoun	9789	-	3	O	m	1	sg	300	zijn
2473	9792	9792	pronoun	9792	-	1	O	fm	1	sg	33	Ik
2474	9795	9795	pronoun	9795	-	2	O	f	1	sg	1221	u
2475	9796	9796	pronoun	9796	-	3	O	n	0	sg	2467	die
2476	9798	9800	noun	9800	-	-	O	n	0	pl	2476	zijn eigen woorden
2477	9798	9798	pronoun	9798	-	3	O	n	0	sg	2467	zijn
2478	9806	9806	pronoun	9806	-	1	I	fm	1	sg	2478	Ik
2479	9809	9810	noun	9810	-	-	I	n	0	sg	191	éen zaak
2480	9814	9814	pronoun	9814	-	3	O	m	1	sg	300	hij
2481	9817	9817	pronoun	9817	-	-	I	-	-	sg	2481	die
2482	9818	9818	pronoun	9818	-	1	I	fm	1	sg	2482	mij
2483	9820	9822	noun	9822	-	-	I	n	0	sg	2483	dit uiterste oogenblik
2484	9827	9832	noun	9828	-	-	I	n	0	sg	2484	mijne behandeling van Morstan's arme weeze
2485	9827	9827	pronoun	9827	-	1	I	fm	1	sg	2482	mijne
2486	9830	9832	noun	9832	-	-	I	fn	1	sg	2486	Morstan's arme weeze
2487	9830	9830	name	9830	PER	-	I	fm	1	sg	883	Morstan's
2488	9834	9836	name	9836	MISC	-	I	n	0	pl	2488	De verwenschte gelddorst
2489	9838	9838	pronoun	9838	-	-	I	n	0	pl	2488	die
2490	9839	9843	noun	9840	-	-	I	n	0	sg	2490	mijn gemoed gedurende mijn gansche
2491	9839	9839	pronoun	9839	-	1	I	fm	1	sg	2482	mijn
2492	9842	9843	noun	9843	-	-	I	n	0	sg	2492	mijn gansche
2493	9842	9842	pronoun	9842	-	1	I	fm	1	sg	2482	mijn
2494	9849	9849	pronoun	9849	-	3	I	fn	1	sg	2486	haar
2495	9850	9851	noun	9851	-	-	I	-	1	sg	2495	den schat
2496	9857	9857	pronoun	9857	-	3	I	-	1	sg	2495	haar
2497	9863	9863	pronoun	9863	-	1	I	fm	1	sg	2482	ik
2498	9866	9866	pronoun	9866	-	1	I	fm	1	sg	2482	mij
2499	9867	9867	noun	9867	-	-	I	-	-	sg	2499	zelven
2500	9878	9879	noun	9879	-	-	I	n	0	sg	2500	de gierigheid
2501	9881	9886	noun	9883	-	-	I	n	0	sg	2501	Het enkel bewustzijn van het bezit
2502	9885	9886	noun	9886	-	-	I	n	0	sg	577	het bezit
2503	9888	9888	pronoun	9888	-	1	I	fm	1	sg	2482	mij
2504	9893	9893	pronoun	9893	-	1	I	fm	1	sg	2482	ik
2505	9899	9899	pronoun	9899	-	3	I	n	0	sg	2501	dit
2506	9901	9902	noun	9902	-	-	I	n	0	sg	320	een ander
2507	9907	9910	noun	9908	-	-	I	n	0	sg	2507	dezen krans met paarlen
2508	9910	9910	noun	9910	-	-	I	fn	1	sg	1186	paarlen
2509	9914	9915	noun	9915	-	-	I	m	1	sg	2509	de kinine-flesch
2510	9920	9920	pronoun	9920	-	1	I	fm	1	sg	2482	ik
2511	9925	9925	pronoun	9925	-	1	I	fm	1	sg	2482	ik
2512	9926	9926	pronoun	9926	-	3	I	m	1	sg	2509	hem
2513	9930	9930	pronoun	9930	-	3	I	m	1	sg	2509	hem
2514	9932	9932	pronoun	9932	-	3	I	fn	1	sg	1186	haar
2515	9936	9936	pronoun	9936	-	2	I	m	1	both	2515	Gij
2516	9938	9939	noun	9939	-	-	I	m	1	both	2515	mijn zoons
2517	9938	9938	pronoun	9938	-	1	I	fm	1	sg	2482	mijn
2518	9942	9942	pronoun	9942	-	3	I	fn	1	sg	1186	haar
2519	9943	9945	noun	9945	-	-	I	n	0	sg	2519	een eerlijk deel
2520	9948	9949	noun	9949	-	-	I	n	0	sg	2520	den Agra-schat
2521	9954	9954	pronoun	9954	-	3	I	fn	1	sg	1186	haar
2522	9959	9961	noun	9961	-	-	I	n	0	sg	2507	niet dezen krans
2523	9965	9965	pronoun	9965	-	1	I	fm	1	sg	2482	ik
2524	9973	9973	noun	9973	-	-	I	-	-	pl	2524	menschen
2525	9978	9978	pronoun	9978	-	1	I	fm	1	sg	2482	ik
2526	9981	9981	pronoun	9981	-	3	I	-	-	pl	2524	die
2527	9988	9988	pronoun	9988	-	1	O	fm	1	sg	33	Ik
2528	9990	9990	pronoun	9990	-	2	O	f	1	sg	1221	u
2529	9995	9995	name	9995	PER	-	O	m	1	sg	883	Morstan
2530	10001	10001	pronoun	10001	-	3	I	m	1	sg	883	hij
