id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
2246	9153	9153	name	9153	LOC	-	I	m	1	sg	865	Norwood
2247	9161	9161	pronoun	9161	-	1	I	fm	1	pl	2245	wij
2248	9162	9162	pronoun	9162	-	1	I	fm	1	pl	2245	ons
2249	9170	9170	pronoun	9170	-	1	O	fm	1	sg	32	ik
2250	9175	9175	pronoun	9175	-	3	O	m	1	sg	865	Hij
2251	9179	9180	noun	9180	-	-	O	n	0	pl	2251	zijn ooren
2252	9179	9179	pronoun	9179	-	3	O	m	1	sg	865	zijn
2253	9192	9192	pronoun	9192	-	3	O	m	1	sg	865	hij
2254	9195	9195	pronoun	9195	-	1	I	m	1	sg	865	ik
2255	9199	9199	pronoun	9199	-	3	I	m	1	sg	2082	hij
2256	9203	9203	pronoun	9203	-	1	I	fm	1	sg	865	ik
2257	9204	9204	pronoun	9204	-	2	I	fm	1	sg	2257	u
2258	9208	9208	pronoun	9208	-	3	I	m	1	sg	2082	hem
2259	9213	9213	pronoun	9213	-	1	I	fm	1	sg	865	ik
2260	9215	9215	pronoun	9215	-	2	I	fm	1	sg	2257	u
2261	9218	9218	pronoun	9218	-	2	I	fm	1	sg	2257	u
2262	9224	9224	pronoun	9224	-	1	I	fm	1	pl	2262	wij
2263	9226	9226	pronoun	9226	-	3	I	f	1	pl	2205	elkander
2264	9230	9232	noun	9232	-	-	I	n	0	sg	2264	de eerste plaats
2265	9234	9234	pronoun	9234	-	1	I	fm	1	sg	865	ik
2266	9235	9235	pronoun	9235	-	2	I	fm	1	sg	2257	u
2267	9239	9243	noun	9240	-	-	I	-	-	pl	2267	verscheidene punten in de geschiedenis
2268	9242	9243	noun	9243	-	-	I	n	0	sg	689	de geschiedenis
2269	9246	9246	pronoun	9246	-	-	I	-	-	pl	2267	die
2270	9247	9247	pronoun	9247	-	1	I	fm	1	sg	865	mij
2271	9252	9252	pronoun	9252	-	1	I	fm	1	sg	865	Ik
2272	9254	9254	pronoun	9254	-	2	I	fm	1	sg	2257	u
2273	9256	9257	noun	9257	-	-	I	n	0	pl	241	de feiten
2274	9262	9262	pronoun	9262	-	1	I	fm	1	sg	865	ik
2275	9268	9269	noun	9269	-	-	I	m	1	sg	1002	Mijn vader
2276	9268	9268	pronoun	9268	-	1	I	fm	1	sg	2276	Mijn
2277	9273	9273	pronoun	9273	-	2	I	fm	1	sg	865	gij
2278	9279	9281	name	9281	PER	-	I	fm	1	sg	865	Majoor John Sholto
2279	9285	9286	noun	9286	-	-	I	m	1	sg	295	Indischen dienst
2280	9288	9288	pronoun	9288	-	3	I	m	1	sg	1002	Hij
2281	9294	9295	noun	9295	-	-	I	n	0	sg	2281	zijn ontslag
2282	9294	9294	pronoun	9294	-	3	I	m	1	sg	1002	zijn
2283	9298	9298	pronoun	9298	-	3	I	m	1	sg	1002	zich
2284	9300	9301	name	9301	PER	-	I	n	0	sg	2284	Pondicherry Lodge
2285	9303	9304	name	9304	PER	-	I	n	0	sg	865	Upper Norwood
2286	9306	9306	pronoun	9306	-	3	I	m	1	sg	295	Hij
2287	9308	9308	noun	9308	-	-	I	n	0	sg	1460	fortuin
2288	9311	9311	name	9311	LOC	-	I	n	0	sg	1622	Indië
2289	9314	9317	noun	9316	-	-	I	n	0	sg	2289	een aanzienlijke som gelds
2290	9319	9323	noun	9321	-	-	I	-	-	sg	2290	eene groote verzameling kostbare zeldzaamheden
2291	9322	9323	noun	9323	-	-	I	n	0	pl	2291	kostbare zeldzaamheden
2292	9325	9330	noun	9327	-	-	I	m	1	sg	2292	een gansch gevolg van Inlandsche bedienden
2293	9329	9330	noun	9330	-	-	I	fm	1	pl	2293	Inlandsche bedienden
2294	9334	9335	noun	9335	-	-	I	n	0	pl	742	deze omstandigheden
2295	9337	9337	pronoun	9337	-	3	I	m	1	sg	2292	hij
2296	9338	9338	pronoun	9338	-	3	I	m	1	sg	2292	zich
2297	9339	9340	noun	9340	-	-	I	n	0	sg	1976	een huis
2298	9344	9345	noun	9345	-	-	I	n	0	sg	2298	groote weelde
2299	9347	9349	name	9349	PER	-	I	m	1	sg	2082	Mijn tweeling-broeder Bartholomeus
2300	9347	9347	pronoun	9347	-	1	I	fm	1	sg	2276	Mijn
2301	9351	9351	pronoun	9351	-	1	I	fm	1	sg	2276	ik
2302	9353	9355	noun	9355	-	-	I	fm	1	pl	2302	zijn eenige kinderen
2303	9353	9353	pronoun	9353	-	3	I	m	1	sg	2082	zijn
2304	9357	9357	pronoun	9357	-	1	I	fm	1	sg	2276	Ik
2305	9359	9359	pronoun	9359	-	1	I	fm	1	sg	2276	mij
2306	9363	9364	noun	9364	-	-	I	m	1	sg	2306	de sensatie
2307	9365	9365	pronoun	9365	-	-	I	-	-	sg	2306	die
2308	9366	9370	noun	9367	-	-	I	n	0	sg	1531	de verdwijning van kapitein Morstan
2309	9369	9370	name	9370	PER	-	I	fm	1	sg	865	kapitein Morstan
2310	9373	9373	pronoun	9373	-	1	I	fm	1	pl	2310	Wij
2311	9375	9377	noun	9376	-	-	I	-	-	pl	2311	de bizonderheden ervan
2312	9379	9380	noun	9380	-	-	I	n	0	pl	2312	de bladen
2313	9385	9385	pronoun	9385	-	3	I	m	1	sg	2306	hij
2314	9386	9390	noun	9387	-	-	I	m	1	sg	2314	een vriend van onzen vader
2315	9389	9390	noun	9390	-	-	I	m	1	sg	2315	onzen vader
2316	9389	9389	pronoun	9389	-	1	I	fm	1	pl	2310	onzen
2317	9395	9395	pronoun	9395	-	1	I	fm	1	pl	2310	wij
2318	9396	9397	noun	9397	-	-	I	n	0	sg	211	het geval
2319	9400	9401	noun	9401	-	-	I	n	0	sg	2319	zijne tegenwoordigheid
2320	9400	9400	pronoun	9400	-	3	I	m	1	sg	2306	zijne
2321	9405	9405	pronoun	9405	-	3	I	m	1	sg	2306	hij
2322	9408	9408	pronoun	9408	-	1	I	fm	1	pl	2310	ons
2323	9413	9413	pronoun	9413	-	3	I	m	1	sg	2306	hem
2324	9423	9423	pronoun	9423	-	1	I	fm	1	pl	2310	wij
2325	9428	9428	pronoun	9428	-	3	I	m	1	sg	2306	hij
2326	9429	9435	noun	9431	-	-	I	n	0	sg	2326	het geheele geheim in zijn eigen hart
2327	9433	9435	noun	9435	-	-	I	n	0	sg	2327	zijn eigen hart
2328	9433	9433	pronoun	9433	-	3	I	m	1	sg	2306	zijn
2329	9444	9444	pronoun	9444	-	3	I	m	1	sg	2306	hem
2330	9446	9450	noun	9447	-	-	I	n	0	sg	2330	het lot van Arthur Morstan
2331	9449	9450	name	9450	PER	-	I	m	1	sg	865	Arthur Morstan
2332	9456	9456	pronoun	9456	-	1	I	fm	1	pl	2310	wij
2333	9465	9466	noun	9466	-	-	I	m	1	sg	2315	onzen vader
2334	9465	9465	pronoun	9465	-	1	I	fm	1	pl	2310	onzen
2335	9469	9469	pronoun	9469	-	3	I	m	1	sg	2315	Hij
2336	9473	9478	noun	9473	-	-	I	m	1	sg	2315	beangst om alleen uit te gaan
2337	9481	9481	pronoun	9481	-	3	I	m	1	sg	2315	hij
2338	9484	9490	noun	9485	-	-	I	n	0	pl	2338	twee prijs-vechters als portiers van Pondicherry Lodge
2339	9487	9490	noun	9487	-	-	I	fm	1	pl	2339	portiers van Pondicherry Lodge
2340	9489	9490	name	9490	PER	-	I	n	0	sg	2284	Pondicherry Lodge
2341	9492	9492	name	9492	PER	-	I	n	0	sg	313	Williams
2342	9494	9494	pronoun	9494	-	-	I	m	1	sg	313	die
2343	9495	9495	pronoun	9495	-	2	I	fm	1	sg	865	u
2344	9501	9502	noun	9501	-	-	I	m	1	sg	313	een hunner
2345	9502	9502	pronoun	9502	-	3	I	fm	1	pl	2339	hunner
2346	9504	9504	pronoun	9504	-	3	I	m	1	sg	313	Hij
2347	9507	9510	noun	9508	-	-	I	m	1	sg	313	de kampioen-athleet van Engeland
2348	9510	9510	name	9510	LOC	-	I	n	0	sg	779	Engeland
2349	9512	9513	noun	9513	-	-	I	m	1	sg	2349	Onze vader
2350	9512	9512	pronoun	9512	-	1	I	fm	1	pl	2310	Onze
2351	9515	9515	pronoun	9515	-	1	I	fm	1	pl	2310	ons
2352	9519	9519	pronoun	9519	-	3	I	n	0	sg	779	het
2353	9521	9521	pronoun	9521	-	3	I	n	0	sg	2353	dat
2354	9522	9522	pronoun	9522	-	3	I	m	1	sg	2349	hem
2355	9527	9527	pronoun	9527	-	3	I	m	1	sg	2349	hij
2356	9530	9532	noun	9532	-	-	I	n	0	sg	2356	een grooten afkeer
2357	9537	9540	noun	9537	-	-	I	m	1	pl	1392	mannen met houten beenen
2358	9539	9540	noun	9540	-	-	I	n	0	pl	2358	houten beenen
2359	9543	9544	noun	9544	-	-	I	n	0	sg	2359	zekere gelegenheid
2360	9546	9546	pronoun	9546	-	3	I	m	1	sg	2349	hij
2361	9548	9549	noun	9549	-	-	I	n	0	sg	1567	zijn revolver
2362	9548	9548	pronoun	9548	-	3	I	m	1	sg	2349	zijn
2363	9551	9553	noun	9553	-	-	I	-	-	sg	2363	zulk een gebrekkige
2364	9556	9556	pronoun	9556	-	-	I	-	-	sg	2363	die
2365	9563	9565	noun	9565	-	-	I	n	0	sg	2365	een rustig besteller
2366	9566	9566	pronoun	9566	-	-	I	n	0	sg	2365	die
2367	9567	9568	noun	9568	-	-	I	n	0	sg	2367	een boodschap
2368	9574	9574	pronoun	9574	-	1	I	fm	1	pl	2310	ons
2369	9575	9577	noun	9577	-	-	I	n	0	sg	2289	een aanzienlijke som
2370	9580	9581	noun	9581	-	-	I	n	0	sg	191	de zaak
2371	9585	9586	noun	9586	-	-	I	m	1	sg	2371	Mijn broeder
2372	9585	9585	pronoun	9585	-	1	I	fm	1	sg	2276	Mijn
2373	9588	9588	pronoun	9588	-	1	I	fm	1	sg	2276	ik
2374	9590	9590	pronoun	9590	-	3	I	n	0	sg	191	dit
2375	9593	9597	noun	9594	-	-	I	n	0	sg	2375	een gril van mijn vader
2376	9596	9597	noun	9597	-	-	I	m	1	sg	1002	mijn vader
2377	9596	9596	pronoun	9596	-	1	I	fm	1	sg	2276	mijn
2378	9600	9601	noun	9601	-	-	I	n	0	pl	2378	latere voorvallen
2379	9603	9605	noun	9604	-	-	I	n	0	sg	2379	ons oordeel daaromtrent
2380	9603	9603	pronoun	9603	-	1	I	fm	1	pl	2310	ons
2381	9616	9617	noun	9617	-	-	O	m	1	sg	1002	mijn vader
2382	9616	9616	pronoun	9616	-	1	O	fm	1	sg	32	mijn
2383	9618	9621	noun	9619	-	-	O	n	0	sg	319	een brief uit Indië
2384	9621	9621	name	9621	LOC	-	O	n	0	sg	1622	Indië
2385	9624	9624	pronoun	9624	-	3	O	m	1	sg	1002	hij
2386	9629	9629	pronoun	9629	-	3	O	m	1	sg	1002	Hij
2387	9633	9634	noun	9634	-	-	O	n	0	sg	2387	de ontbijttafel
2388	9636	9636	pronoun	9636	-	3	O	m	1	sg	1002	hij
2389	9637	9637	pronoun	9637	-	3	O	m	1	sg	2371	hem
2390	9644	9644	pronoun	9644	-	3	O	m	1	sg	1002	hij
2391	9648	9649	noun	9649	-	-	O	n	0	sg	1520	zijn dood
2392	9648	9648	pronoun	9648	-	3	O	m	1	sg	1002	zijn
2393	9652	9653	noun	9653	-	-	O	n	0	sg	319	die brief
2394	9657	9657	pronoun	9657	-	1	O	fm	1	pl	855	wij
2395	9663	9663	pronoun	9663	-	3	O	m	1	sg	1002	hij
2396	9664	9664	pronoun	9664	-	3	O	m	1	sg	2371	hem
2397	9666	9667	noun	9667	-	-	O	n	0	sg	426	de hand
2398	9670	9670	pronoun	9670	-	1	O	fm	1	sg	32	ik
2399	9673	9673	pronoun	9673	-	3	O	m	1	sg	1002	hij
2400	9678	9679	noun	9679	-	-	O	n	0	sg	2400	krabbelend schrift
2401	9683	9683	pronoun	9683	-	3	O	m	1	sg	1002	Hij
2402	9698	9698	pronoun	9698	-	3	O	m	1	sg	1002	hij
2403	9706	9706	name	9706	PER	-	O	n	0	sg	2403	April
2404	9708	9708	pronoun	9708	-	1	O	fm	1	pl	855	ons
2405	9711	9711	pronoun	9711	-	3	O	m	1	sg	1002	hij
2406	9715	9715	pronoun	9715	-	3	O	m	1	sg	1002	hij
2407	9716	9720	noun	9718	-	-	O	n	0	sg	2407	een laatste onderhoud met ons
2408	9720	9720	pronoun	9720	-	1	O	fm	1	pl	855	ons
2409	9726	9726	pronoun	9726	-	1	O	fm	1	pl	855	wij
2410	9727	9728	noun	9728	-	-	O	n	0	sg	2410	zijn kamer
2411	9727	9727	pronoun	9727	-	3	O	m	1	sg	1002	zijn
2412	9732	9732	pronoun	9732	-	3	O	m	1	sg	1002	hij
2413	9734	9734	noun	9734	-	-	O	n	0	pl	2413	kussens
2414	9740	9740	pronoun	9740	-	3	O	m	1	sg	1002	hij
2415	9743	9743	pronoun	9743	-	3	O	m	1	sg	1002	Hij
2416	9745	9745	pronoun	9745	-	1	O	fm	1	pl	855	ons
2417	9746	9747	noun	9747	-	-	O	n	0	sg	853	de deur
2418	9752	9752	pronoun	9752	-	1	O	fm	1	pl	855	ons
2419	9755	9759	noun	9756	-	-	O	n	0	sg	2419	eene zijde van het bed
2420	9758	9759	noun	9759	-	-	O	n	0	sg	1988	het bed
2421	9765	9765	pronoun	9765	-	3	O	m	1	sg	1002	hij
2422	9766	9767	noun	9767	-	-	O	n	0	pl	2422	onze handen
2423	9766	9766	pronoun	9766	-	1	O	fm	1	pl	855	onze
2424	9771	9771	pronoun	9771	-	1	O	fm	1	pl	855	ons
2425	9772	9774	noun	9774	-	-	O	n	0	sg	2425	een merkwaardige bekentenis
2426	9777	9778	noun	9778	-	-	O	n	0	sg	1226	een stem
2427	9780	9780	pronoun	9780	-	-	O	n	0	sg	1226	die
2428	9785	9785	noun	9785	-	-	O	n	0	sg	2428	ontroering
2429	9789	9790	noun	9790	-	-	O	n	0	sg	2429	zijn lijden
2430	9789	9789	pronoun	9789	-	3	O	m	1	sg	1002	zijn
2431	9792	9792	pronoun	9792	-	1	O	fm	1	sg	32	Ik
2432	9795	9795	pronoun	9795	-	2	O	f	1	sg	1197	u
2433	9796	9796	pronoun	9796	-	3	O	n	0	sg	2425	die
2434	9798	9800	noun	9800	-	-	O	n	0	pl	2434	zijn eigen woorden
2435	9798	9798	pronoun	9798	-	3	O	n	0	sg	2425	zijn
2436	9806	9806	pronoun	9806	-	1	I	fm	1	sg	2436	Ik
2437	9809	9810	noun	9810	-	-	I	n	0	sg	191	éen zaak
2438	9814	9814	pronoun	9814	-	3	O	m	1	sg	1002	hij
2439	9817	9817	pronoun	9817	-	-	I	fn	1	sg	2439	die
2440	9818	9818	pronoun	9818	-	1	I	fm	1	sg	2440	mij
2441	9827	9831	noun	9828	-	-	I	n	0	sg	2441	mijne behandeling van Morstan's arme
2442	9827	9827	pronoun	9827	-	1	I	fm	1	sg	2440	mijne
2443	9830	9831	noun	9831	-	-	I	n	0	sg	2443	Morstan's arme
2444	9830	9830	name	9830	PER	-	I	fm	1	sg	865	Morstan's
2445	9834	9836	noun	9836	-	-	I	fn	1	sg	2445	De verwenschte gelddorst
2446	9838	9838	pronoun	9838	-	-	I	-	-	sg	2445	die
2447	9839	9840	noun	9840	-	-	I	n	0	sg	2447	mijn gemoed
2448	9839	9839	pronoun	9839	-	1	I	fm	1	sg	2440	mijn
2449	9842	9842	pronoun	9842	-	1	I	fm	1	sg	2440	mijn
2450	9849	9849	pronoun	9849	-	3	I	fn	1	sg	2439	haar
2451	9850	9851	noun	9851	-	-	I	fm	1	sg	2451	den schat
2452	9857	9857	pronoun	9857	-	3	I	fn	1	sg	2445	haar
2453	9863	9863	pronoun	9863	-	1	I	fm	1	sg	2440	ik
2454	9866	9866	pronoun	9866	-	1	I	fm	1	sg	2440	mij
2455	9867	9867	pronoun	9867	-	1	I	fm	1	sg	2440	zelven
2456	9878	9879	noun	9879	-	-	I	n	0	sg	2456	de gierigheid
2457	9881	9886	noun	9883	-	-	I	n	0	sg	2457	Het enkel bewustzijn van het bezit
2458	9885	9886	noun	9886	-	-	I	n	0	sg	566	het bezit
2459	9888	9888	pronoun	9888	-	1	I	fm	1	sg	2440	mij
2460	9893	9893	pronoun	9893	-	1	I	fm	1	sg	2440	ik
2461	9899	9899	pronoun	9899	-	3	I	n	0	sg	2457	dit
2462	9901	9902	noun	9902	-	-	I	n	0	sg	315	een ander
2463	9907	9910	noun	9908	-	-	I	n	0	sg	2463	dezen krans met paarlen
2464	9910	9910	noun	9910	-	-	I	fn	1	sg	1162	paarlen
2465	9914	9915	noun	9915	-	-	I	m	1	sg	2465	de kinine-flesch
2466	9920	9920	pronoun	9920	-	1	I	fm	1	sg	2440	ik
2467	9925	9925	pronoun	9925	-	1	I	fm	1	sg	2440	ik
2468	9926	9926	pronoun	9926	-	3	I	m	1	sg	2465	hem
2469	9930	9930	pronoun	9930	-	3	I	m	1	sg	2465	hem
2470	9932	9932	pronoun	9932	-	3	I	fn	1	sg	1162	haar
2471	9936	9936	pronoun	9936	-	2	I	m	1	both	2471	Gij
2472	9938	9939	noun	9939	-	-	I	m	1	both	2471	mijn zoons
2473	9938	9938	pronoun	9938	-	1	I	fm	1	sg	2440	mijn
2474	9942	9942	pronoun	9942	-	3	I	fn	1	sg	1162	haar
2475	9943	9945	noun	9945	-	-	I	n	0	sg	2475	een eerlijk deel
2476	9948	9949	noun	9949	-	-	I	n	0	sg	2476	den Agra-schat
2477	9954	9954	pronoun	9954	-	3	I	fn	1	sg	1162	haar
2478	9959	9961	noun	9961	-	-	I	n	0	sg	2463	niet dezen krans
2479	9965	9965	pronoun	9965	-	1	I	fm	1	sg	2440	ik
2480	9973	9973	noun	9973	-	-	I	fm	1	pl	2480	menschen
2481	9978	9978	pronoun	9978	-	1	I	fm	1	sg	2440	ik
2482	9981	9981	pronoun	9981	-	3	I	fm	1	pl	2480	die
2483	9988	9988	pronoun	9988	-	1	O	fm	1	sg	32	Ik
2484	9990	9990	pronoun	9990	-	2	O	f	1	sg	1197	u
2485	9995	9995	name	9995	PER	-	O	m	1	sg	865	Morstan
2486	10001	10001	pronoun	10001	-	3	I	m	1	sg	865	hij
